Ultrasonic distance measurement system
(4 ultrasonic channels + 4 ADC inputs)

Frequency: 400 Hz
Period:     10 sec

[   A     B     C     D     In1   In2   In3   In4  ]

5141,02 0 0 0 24637 20172 0 107 
5140,54 0 0 0 24532 20102 0 106 
5140,22 0 0 0 24605 20061 0 108 
5139,96 0 0 0 24746 19994 0 107 
5140,4 0 0 0 24670 19935 0 106 
5140,41 0 0 0 24561 19886 0 107 
5140,53 0 0 0 24568 19848 0 107 
5140,02 0 0 0 24568 19812 0 107 
5139,65 0 0 0 24836 19747 0 107 
5139,06 0 0 0 24861 19708 0 108 
5138,39 0 0 0 24769 19633 0 108 
5138,76 0 0 0 24836 19630 0 107 
5139,33 0 0 0 24904 19578 0 106 
5139,59 0 0 0 24756 19553 0 107 
5138,51 0 0 0 24677 19495 0 107 
5138,04 0 0 0 24684 19498 0 108 
5137,66 0 0 0 24476 19442 0 112 
5137,5 0 0 0 24480 19426 0 107 
5137,7 0 0 0 24814 19396 0 106 
5137,93 0 0 0 25032 19339 0 108 
5138,35 0 0 0 25105 19352 0 107 
5137,85 0 0 0 24950 19288 0 107 
5137,14 0 0 0 24787 19246 0 108 
5136,28 0 0 0 24722 19226 0 107 
5136,29 0 0 0 24914 19188 0 107 
5136,58 0 0 0 25085 19176 0 107 
5136,75 0 0 0 25098 19110 0 107 
5136,47 0 0 0 25085 19091 0 106 
5135,29 0 0 0 25176 19071 0 107 
5134,64 0 0 0 25158 19024 0 107 
5134,33 0 0 0 24894 18992 0 107 
5135,01 0 0 0 24756 18948 0 107 
5135,07 0 0 0 24750 18918 0 107 
5134,98 0 0 0 24708 18894 0 106 
5134,54 0 0 0 24338 18858 0 108 
5134,25 0 0 0 24062 18820 0 106 
5134,81 0 0 0 24177 18808 0 107 
5135,22 0 0 0 24372 18768 0 108 
5135,69 0 0 0 24474 18779 0 106 
5134,68 0 0 0 24752 18713 0 106 
5133,17 0 0 0 24996 18720 0 107 
5131,21 0 0 0 25033 18680 0 107 
5129,66 0 0 0 24837 18664 0 107 
5128,88 0 0 0 24933 18666 0 108 
5127,85 0 0 0 24668 18652 0 107 
5127,06 0 0 0 24580 18609 0 106 
5125,55 0 0 0 24782 18618 0 107 
5124,26 0 0 0 24889 18597 0 106 
5123,22 0 0 0 24903 18579 0 107 
5122,57 0 0 0 25003 18556 0 108 
5122,65 0 0 0 24808 18528 0 106 
5122,18 0 0 0 24610 18510 0 107 
5122 0 0 0 24676 18498 0 107 
5121,15 0 0 0 24936 18527 0 107 
5119,8 0 0 0 25093 18499 0 106 
5118,52 0 0 0 25166 18490 0 108 
5117,48 0 0 0 25168 18494 0 106 
5117,4 0 0 0 25081 18506 0 106 
5116,75 0 0 0 24883 18521 0 107 
5116,36 0 0 0 24607 18514 0 106 
5114,82 0 0 0 24435 18520 0 107 
5112,87 0 0 0 24410 18530 0 108 
5111,68 0 0 0 24315 18529 0 107 
5110,24 0 0 0 24566 18562 0 109 
5109,51 0 0 0 24852 18553 0 106 
5108,38 0 0 0 25407 18540 0 108 
5107,55 0 0 0 25481 18551 0 108 
5106,51 0 0 0 24990 18546 0 108 
5105,36 0 0 0 24401 18537 0 107 
5103,96 0 0 0 24100 18553 0 105 
5102,8 0 0 0 24304 18512 0 109 
5102,11 0 0 0 24810 18506 0 107 
5101,15 0 0 0 25055 18484 0 107 
5100,59 0 0 0 24958 18468 0 108 
5099,02 0 0 0 24910 18426 0 108 
5097,88 0 0 0 25054 18419 0 106 
5096,64 0 0 0 25041 18387 0 108 
5096,33 0 0 0 24914 18400 0 109 
5095,98 0 0 0 24683 18397 0 107 
5095,53 0 0 0 24862 18382 0 108 
5094,71 0 0 0 25036 18390 0 106 
5093,33 0 0 0 25022 18348 0 106 
5092,79 0 0 0 24903 18350 0 108 
5092,48 0 0 0 24898 18351 0 106 
5093,12 0 0 0 24797 18387 0 106 
5093,86 0 0 0 24610 18373 0 107 
5094,02 0 0 0 24648 18377 0 107 
5093,79 0 0 0 24606 18384 0 106 
5092,84 0 0 0 24537 18422 0 108 
5092,52 0 0 0 24777 18412 0 110 
5092,19 0 0 0 24977 18428 0 107 
5092,52 0 0 0 25298 18444 0 106 
5092,73 0 0 0 25438 18496 0 107 
5092,51 0 0 0 25345 18515 0 108 
5092,41 0 0 0 25130 18518 0 106 
5091,58 0 0 0 25030 18546 0 106 
5091,79 0 0 0 24915 18518 0 107 
5091,79 0 0 0 24879 18561 0 107 
5092,5 0 0 0 25112 18559 0 107 
5092,89 0 0 0 25196 18550 0 108 
5092,74 0 0 0 24946 18548 0 107 
5092,46 0 0 0 24589 18564 0 107 
5091,93 0 0 0 24316 18537 0 106 
5092,17 0 0 0 24386 18552 0 107 
5092,6 0 0 0 24617 18523 0 108 
5092,82 0 0 0 24809 18554 0 107 
5092,43 0 0 0 24847 18543 0 108 
5091,89 0 0 0 24805 18511 0 107 
5091,33 0 0 0 24685 18522 0 107 
5091 0 0 0 24722 18519 0 106 
5091,13 0 0 0 24802 18540 0 107 
5091,1 0 0 0 24874 18540 0 107 
5091,26 0 0 0 25080 18517 0 108 
5090,96 0 0 0 25241 18531 0 106 
5090,55 0 0 0 25388 18528 0 106 
5090,11 0 0 0 25288 18563 0 107 
5089,83 0 0 0 25418 18540 0 109 
5089,91 0 0 0 25617 18552 0 106 
5089,98 0 0 0 25926 18547 0 111 
5090,45 0 0 0 25912 18540 0 106 
5090,68 0 0 0 25598 18588 0 106 
5090,76 0 0 0 25598 18572 0 106 
5090,37 0 0 0 25608 18594 0 107 
5089,99 0 0 0 25517 18565 0 107 
5089,9 0 0 0 25284 18571 0 108 
5089,89 0 0 0 25216 18544 0 107 
5090,36 0 0 0 25148 18512 0 107 
5090,29 0 0 0 25285 18538 0 108 
5089,99 0 0 0 25121 18516 0 107 
5089,37 0 0 0 25278 18492 0 106 
5089,1 0 0 0 25332 18484 0 109 
5089,15 0 0 0 25374 18461 0 107 
5089,1 0 0 0 25308 18424 0 109 
5089,12 0 0 0 25010 18396 0 107 
5088,25 0 0 0 24796 18399 0 107 
5087,41 0 0 0 24813 18382 0 108 
5085,85 0 0 0 24978 18369 0 107 
5085,18 0 0 0 25281 18380 0 108 
5085,09 0 0 0 25329 18362 0 107 
5084,94 0 0 0 25317 18379 0 107 
5084,55 0 0 0 25130 18392 0 107 
5083,47 0 0 0 24728 18381 0 106 
5082,35 0 0 0 24624 18414 0 107 
5081,1 0 0 0 24627 18418 0 107 
5080,57 0 0 0 24872 18438 0 107 
5080,4 0 0 0 25147 18436 0 107 
5080,6 0 0 0 25036 18448 0 106 
5080,69 0 0 0 24950 18488 0 106 
5080,16 0 0 0 24942 18495 0 110 
5079,6 0 0 0 24857 18492 0 106 
5078,76 0 0 0 24699 18509 0 109 
5078,91 0 0 0 24870 18514 0 105 
5079,09 0 0 0 25234 18528 0 106 
5079,1 0 0 0 25064 18564 0 106 
5079,16 0 0 0 24808 18554 0 107 
5078,84 0 0 0 24610 18570 0 107 
5078,65 0 0 0 24321 18592 0 109 
5078,34 0 0 0 24400 18605 0 107 
5078,45 0 0 0 24469 18612 0 107 
5079,11 0 0 0 24408 18624 0 106 
5081,35 0 0 0 24646 18643 0 108 
5086,32 0 0 0 24933 18686 0 107 
5094,28 0 0 0 25022 18678 0 106 
5104,98 0 0 0 24951 18663 0 105 
5115,45 0 0 0 24692 18674 0 108 
5123,34 0 0 0 24512 18672 0 109 
5127,45 0 0 0 24593 18677 0 107 
5127,79 0 0 0 24774 18670 0 108 
5126,44 0 0 0 24920 18680 0 109 
5124,03 0 0 0 25146 18708 0 107 
5122,05 0 0 0 25265 18702 0 106 
5120,55 0 0 0 25276 18716 0 106 
5120,08 0 0 0 25729 18712 0 108 
5119,41 0 0 0 26943 18700 0 106 
5118,91 0 0 0 28547 18716 0 107 
5118,51 0 0 0 30952 18720 0 106 
5118 0 0 0 33976 18731 0 105 
5117,9 0 0 0 37434 18700 0 107 
5118,2 0 0 0 40728 18708 0 107 
5118,55 0 0 0 42450 18712 0 106 
5118,44 0 0 0 42731 18696 0 107 
5117,64 0 0 0 41942 18706 0 106 
5116,73 0 0 0 40454 18690 0 107 
5115,64 0 0 0 38036 18714 0 106 
5115,34 0 0 0 34940 18689 0 107 
5114,9 0 0 0 31899 18688 0 110 
5115,24 0 0 0 28639 18718 0 107 
5114,99 0 0 0 25516 18717 0 107 
5114,21 0 0 0 23721 18700 0 107 
5113,54 0 0 0 22694 18731 0 107 
5112,56 0 0 0 22126 18730 0 108 
5112,79 0 0 0 21618 18760 0 108 
5112,75 0 0 0 21406 18778 0 107 
5112,75 0 0 0 21736 18782 0 107 
5112,24 0 0 0 22015 18798 0 108 
5111,91 0 0 0 22147 18832 0 107 
5111,61 0 0 0 22221 18824 0 107 
5111,62 0 0 0 21945 18839 0 105 
5112,12 0 0 0 21746 18824 0 106 
5112,37 0 0 0 21976 18853 0 107 
5112,32 0 0 0 22358 18856 0 108 
5111,84 0 0 0 22800 18840 0 107 
5110,93 0 0 0 22954 18833 0 107 
5110 0 0 0 22777 18848 0 105 
5109,34 0 0 0 22501 18848 0 106 
5109,7 0 0 0 22314 18845 0 108 
5109,22 0 0 0 22370 18843 0 106 
5108,49 0 0 0 22626 18850 0 107 
5106,99 0 0 0 22911 18868 0 106 
5105,57 0 0 0 23116 18834 0 106 
5104,44 0 0 0 23184 18838 0 105 
5103,92 0 0 0 22822 18832 0 107 
5103,47 0 0 0 22318 18837 0 107 
5103,01 0 0 0 22219 18829 0 106 
5102,51 0 0 0 22638 18823 0 108 
5101,18 0 0 0 22846 18799 0 107 
5100,05 0 0 0 22849 18800 0 107 
5098,87 0 0 0 23145 18779 0 107 
5098,31 0 0 0 23717 18748 0 107 
5097,62 0 0 0 23624 18752 0 107 
5097,4 0 0 0 23304 18737 0 107 
5096,53 0 0 0 23124 18757 0 107 
5095,14 0 0 0 23056 18727 0 107 
5094 0 0 0 23280 18716 0 108 
5092,85 0 0 0 23402 18735 0 109 
5092,23 0 0 0 23406 18740 0 108 
5091,45 0 0 0 23682 18732 0 105 
5090,86 0 0 0 23580 18708 0 106 
5089,24 0 0 0 23508 18724 0 107 
5087,33 0 0 0 23632 18716 0 108 
5085,23 0 0 0 23833 18724 0 107 
5083,71 0 0 0 24138 18706 0 108 
5082,68 0 0 0 24221 18702 0 106 
5081,6 0 0 0 24253 18700 0 106 
5080,63 0 0 0 24305 18705 0 107 
5079,25 0 0 0 24247 18725 0 108 
5077,99 0 0 0 24036 18743 0 107 
5076,4 0 0 0 23864 18720 0 107 
5075,43 0 0 0 23589 18776 0 108 
5074,84 0 0 0 23636 18788 0 106 
5074,43 0 0 0 23918 18781 0 106 
5074,31 0 0 0 24122 18843 0 106 
5073,4 0 0 0 24150 18833 0 107 
5072,51 0 0 0 24138 18870 0 108 
5071,37 0 0 0 24031 18901 0 106 
5071,4 0 0 0 23784 18944 0 107 
5071,5 0 0 0 23814 18941 0 107 
5071,51 0 0 0 24020 19017 0 106 
5071,05 0 0 0 24597 19053 0 106 
5070,1 0 0 0 24556 19084 0 107 
5068,79 0 0 0 24569 19144 0 107 
5067,78 0 0 0 24604 19174 0 104 
5067,61 0 0 0 24561 19233 0 108 
5067,39 0 0 0 24381 19342 0 107 
5067,51 0 0 0 24428 19378 0 106 
5066,81 0 0 0 24487 19484 0 107 
5066,1 0 0 0 24868 19549 0 108 
5065,43 0 0 0 25386 19662 0 106 
5065,9 0 0 0 25331 19737 0 105 
5066,4 0 0 0 25004 19825 0 106 
5066,63 0 0 0 24890 19928 0 105 
5066,73 0 0 0 24816 20042 0 107 
5066,18 0 0 0 25100 20128 0 108 
5066,42 0 0 0 25035 20184 0 107 
5066,63 0 0 0 25142 20317 0 106 
5067,53 0 0 0 25436 20394 0 106 
5068,34 0 0 0 25732 20488 0 106 
5069,07 0 0 0 25838 20596 0 104 
5069,67 0 0 0 25421 20672 0 107 
5070,09 0 0 0 24916 20750 0 106 
5070,83 0 0 0 24765 20850 0 105 
5071,68 0 0 0 25293 20916 0 110 
5073,12 0 0 0 25821 20983 0 108 
5074,27 0 0 0 26472 21099 0 108 
5075,23 0 0 0 26672 21123 0 108 
5075,53 0 0 0 26400 21225 0 106 
5076,24 0 0 0 26185 21279 0 106 
5076,55 0 0 0 26151 21343 0 106 
5077,28 0 0 0 26344 21388 0 107 
5078,21 0 0 0 26384 21447 0 106 
5078,08 0 0 0 26674 21457 0 108 
5078,06 0 0 0 27246 21486 0 108 
5076,9 0 0 0 27266 21546 0 106 
5076,49 0 0 0 27272 21546 0 106 
5075,99 0 0 0 27212 21592 0 109 
5075,59 0 0 0 27022 21627 0 107 
5075,38 0 0 0 27041 21626 0 107 
5074,56 0 0 0 27090 21632 0 107 
5073,73 0 0 0 27306 21688 0 108 
5072,18 0 0 0 27826 21706 0 107 
5071,57 0 0 0 28304 21748 0 108 
5070,81 0 0 0 28482 21740 0 107 
5070,21 0 0 0 28280 21804 0 107 
5068,93 0 0 0 27930 21846 0 105 
5067,43 0 0 0 27786 21856 0 105 
5065,93 0 0 0 27907 21898 0 106 
5064,86 0 0 0 28217 21948 0 107 
5064,34 0 0 0 28426 21970 0 108 
5063,53 0 0 0 28116 22012 0 108 
5062,97 0 0 0 28001 22076 0 106 
5061,61 0 0 0 27779 22088 0 106 
5060,4 0 0 0 27262 22140 0 110 
5059,56 0 0 0 26768 22192 0 106 
5059,48 0 0 0 26507 22253 0 107 
5059,7 0 0 0 26475 22274 0 107 
5058,9 0 0 0 26575 22340 0 106 
5058,27 0 0 0 26492 22409 0 108 
5056,97 0 0 0 26114 22456 0 107 
5055,62 0 0 0 25766 22519 0 107 
5054,06 0 0 0 25401 22562 0 106 
5052,55 0 0 0 25223 22602 0 107 
5050,14 0 0 0 25329 22652 0 107 
5046,29 0 0 0 25392 22724 0 108 
5042,71 0 0 0 25040 22755 0 107 
5039,97 0 0 0 24425 22806 0 105 
5039,34 0 0 0 24413 22831 0 107 
5039,34 0 0 0 24220 22870 0 107 
5040,08 0 0 0 23912 22924 0 108 
5040,93 0 0 0 23862 22926 0 108 
5041,39 0 0 0 23930 22968 0 108 
5042,2 0 0 0 24151 22995 0 106 
5042,73 0 0 0 24552 23028 0 107 
5043,43 0 0 0 24449 23016 0 107 
5043,44 0 0 0 23628 23047 0 108 
5043,83 0 0 0 23067 23064 0 107 
5043,81 0 0 0 22711 23068 0 107 
5043,71 0 0 0 22480 23078 0 106 
5043,81 0 0 0 22541 23093 0 107 
5043,67 0 0 0 23010 23131 0 106 
5043,69 0 0 0 23824 23165 0 108 
5043,76 0 0 0 24143 23172 0 106 
5044,88 0 0 0 24030 23178 0 106 
5045,2 0 0 0 23802 23184 0 107 
5045,57 0 0 0 23556 23201 0 108 
5045,31 0 0 0 23462 23210 0 107 
5044,98 0 0 0 23543 23246 0 107 
5045,42 0 0 0 23747 23220 0 107 
5045,72 0 0 0 23810 23237 0 107 
5046,21 0 0 0 23552 23235 0 107 
5046,33 0 0 0 23420 23241 0 107 
5046,1 0 0 0 23265 23234 0 106 
5046,2 0 0 0 23155 23215 0 108 
5046,23 0 0 0 23154 23224 0 107 
5046,91 0 0 0 23464 23225 0 107 
5047,38 0 0 0 23784 23171 0 107 
5047,66 0 0 0 24177 23134 0 106 
5046,91 0 0 0 24348 23115 0 108 
5045,63 0 0 0 24133 23082 0 107 
5044,12 0 0 0 23698 23026 0 105 
5043,25 0 0 0 23338 22968 0 109 
5042,72 0 0 0 23276 22891 0 107 
5041,67 0 0 0 23426 22799 0 107 
5040,56 0 0 0 23452 22700 0 107 
5038,62 0 0 0 23630 22601 0 108 
5037,03 0 0 0 23677 22472 0 108 
5034,98 0 0 0 23463 22362 0 107 
5033,26 0 0 0 23062 22274 0 108 
5032,25 0 0 0 22765 22140 0 105 
5031,5 0 0 0 23085 22014 0 107 
5031,08 0 0 0 23646 21896 0 107 
5030,17 0 0 0 24070 21777 0 108 
5029,02 0 0 0 24496 21673 0 108 
5027,41 0 0 0 24580 21538 0 107 
5026,62 0 0 0 24468 21452 0 108 
5026,23 0 0 0 24044 21329 0 106 
5026,02 0 0 0 23468 21232 0 106 
5025,7 0 0 0 23227 21126 0 108 
5024,47 0 0 0 23574 21034 0 106 
5023,44 0 0 0 24169 20935 0 108 
5022,28 0 0 0 24721 20870 0 106 
5021,36 0 0 0 24811 20796 0 106 
5020,35 0 0 0 24723 20670 0 106 
5019,68 0 0 0 24302 20610 0 107 
5019,25 0 0 0 23859 20577 0 107 
5018,24 0 0 0 23786 20496 0 107 
5017,17 0 0 0 24026 20435 0 108 
5016,02 0 0 0 24006 20376 0 110 
5015,23 0 0 0 24221 20260 0 106 
5014,32 0 0 0 24494 20232 0 106 
5014,06 0 0 0 24400 20146 0 106 
5013,93 0 0 0 24602 20075 0 107 
5013,27 0 0 0 24739 20038 0 108 
5012,57 0 0 0 24835 19989 0 109 
5011,55 0 0 0 24646 19911 0 109 
5010,81 0 0 0 24530 19904 0 107 
5010 0 0 0 24488 19791 0 109 
5009,79 0 0 0 24534 19747 0 107 
5009,8 0 0 0 24450 19696 0 107 
5009,22 0 0 0 24308 19693 0 106 
5008,21 0 0 0 24053 19613 0 107 
5006,87 0 0 0 23890 19576 0 106 
5006,8 0 0 0 24347 19543 0 108 
5006,91 0 0 0 24800 19498 0 107 
5008,07 0 0 0 24916 19461 0 107 
5008,59 0 0 0 24670 19432 0 105 
5008,67 0 0 0 24565 19387 0 106 
5008,46 0 0 0 24261 19360 0 110 
5008,6 0 0 0 23761 19309 0 107 
5009,57 0 0 0 23883 19265 0 107 
5010,77 0 0 0 24505 19214 0 107 
5011,92 0 0 0 24934 19168 0 107 
5012,44 0 0 0 25144 19154 0 106 
5012,88 0 0 0 25198 19095 0 108 
5013,14 0 0 0 25117 19110 0 109 
5014,39 0 0 0 24957 19033 0 106 
5016,32 0 0 0 24645 19001 0 108 
5017,85 0 0 0 24260 18976 0 107 
5018,76 0 0 0 24235 18957 0 108 
5019,03 0 0 0 24547 18927 0 107 
5019,97 0 0 0 24904 18890 0 105 
5020,8 0 0 0 25070 18898 0 108 
5022,29 0 0 0 24827 18874 0 107 
5023,38 0 0 0 24592 18846 0 106 
5023,64 0 0 0 24372 18840 0 109 
5023,9 0 0 0 24252 18821 0 108 
5024,04 0 0 0 24340 18797 0 106 
5024,87 0 0 0 24633 18787 0 107 
5025,52 0 0 0 24985 18776 0 107 
5025,86 0 0 0 25132 18753 0 108 
5025,82 0 0 0 25166 18741 0 107 
5025,52 0 0 0 25083 18770 0 107 
5025,47 0 0 0 24850 18748 0 107 
5025,7 0 0 0 24965 18715 0 107 
5025,91 0 0 0 24998 18694 0 107 
5025,41 0 0 0 24928 18663 0 108 
5025,01 0 0 0 24760 18654 0 106 
5024,03 0 0 0 24762 18630 0 109 
5023,63 0 0 0 24787 18638 0 109 
5023,63 0 0 0 24501 18634 0 107 
5023,78 0 0 0 24368 18598 0 107 
5024,05 0 0 0 24588 18595 0 108 
5023,52 0 0 0 24616 18597 0 109 
5022,77 0 0 0 24484 18582 0 106 
5022,06 0 0 0 24770 18569 0 106 
5022,08 0 0 0 24763 18596 0 105 
5022,54 0 0 0 24787 18605 0 106 
5022,72 0 0 0 24741 18596 0 108 
5022,7 0 0 0 24480 18599 0 106 
5022,08 0 0 0 24308 18589 0 108 
5021,9 0 0 0 24403 18614 0 106 
5021,91 0 0 0 24525 18596 0 106 
5022,29 0 0 0 24996 18588 0 107 
5022,84 0 0 0 25210 18622 0 107 
5023,37 0 0 0 25181 18600 0 107 
5024,22 0 0 0 25032 18579 0 107 
5027,36 0 0 0 24520 18564 0 107 
5034,39 0 0 0 24307 18559 0 107 
5044,57 0 0 0 24443 18559 0 107 
5055,24 0 0 0 24676 18547 0 107 
5062,93 0 0 0 24880 18556 0 106 
5067,4 0 0 0 25027 18522 0 106 
5069,62 0 0 0 25086 18536 0 108 
5070,26 0 0 0 24854 18552 0 107 
5070,13 0 0 0 24390 18567 0 106 
5069,17 0 0 0 24062 18565 0 107 
5068,06 0 0 0 24041 18572 0 106 
5066,78 0 0 0 24596 18552 0 106 
5065,8 0 0 0 24945 18580 0 108 
5065,94 0 0 0 25294 18584 0 107 
5066,67 0 0 0 25482 18585 0 107 
5068,2 0 0 0 25270 18579 0 108 
5069,41 0 0 0 24467 18590 0 107 
5069,92 0 0 0 24411 18620 0 106 
5069,95 0 0 0 24857 18612 0 107 
5070,07 0 0 0 25301 18604 0 108 
5070,73 0 0 0 25562 18609 0 107 
5071,37 0 0 0 25619 18589 0 107 
5072,04 0 0 0 25500 18577 0 106 
5071,84 0 0 0 24834 18592 0 106 
5071,95 0 0 0 24531 18570 0 107 
5071,98 0 0 0 24440 18549 0 106 
5072,72 0 0 0 24600 18550 0 107 
5073,52 0 0 0 25002 18550 0 106 
5073,87 0 0 0 25444 18544 0 106 
5074,06 0 0 0 25504 18517 0 106 
5073,83 0 0 0 25132 18508 0 101 
5073,96 0 0 0 24948 18492 0 107 
5073,97 0 0 0 24880 18482 0 107 
5074,47 0 0 0 24812 18470 0 106 
5074,84 0 0 0 24676 18476 0 107 
5074,99 0 0 0 24648 18464 0 107 
5074,88 0 0 0 24948 18472 0 109 
5074,36 0 0 0 25294 18456 0 106 
5074,72 0 0 0 25454 18444 0 105 
5075,24 0 0 0 25448 18393 0 107 
5076,38 0 0 0 25250 18406 0 107 
5076,78 0 0 0 24879 18367 0 107 
5077,37 0 0 0 24778 18353 0 108 
5077,4 0 0 0 25102 18358 0 107 
5077,29 0 0 0 25530 18341 0 107 
5077,47 0 0 0 25704 18348 0 107 
5078,26 0 0 0 25679 18338 0 103 
5079,55 0 0 0 25306 18359 0 106 
5080,2 0 0 0 24844 18372 0 107 
5080,44 0 0 0 24684 18380 0 107 
5080,25 0 0 0 24710 18394 0 105 
5080,99 0 0 0 25168 18432 0 107 
5081,8 0 0 0 25851 18482 0 106 
5082,9 0 0 0 26299 18490 0 107 
5083,22 0 0 0 26194 18533 0 106 
5082,81 0 0 0 25686 18547 0 107 
5082,56 0 0 0 25272 18576 0 108 
5082,28 0 0 0 25117 18594 0 106 
5083,15 0 0 0 25338 18625 0 107 
5083,64 0 0 0 25666 18646 0 106 
5084,24 0 0 0 26010 18653 0 106 
5084,03 0 0 0 26290 18631 0 107 
5083,74 0 0 0 25995 18650 0 106 
5083,55 0 0 0 25565 18644 0 108 
5084,16 0 0 0 25057 18657 0 107 
5085,47 0 0 0 24778 18653 0 109 
5086,14 0 0 0 24780 18645 0 105 
5086,85 0 0 0 25139 18623 0 106 
5086,59 0 0 0 25402 18636 0 106 
5086,44 0 0 0 25610 18629 0 106 
5086,63 0 0 0 25540 18640 0 107 
5087,24 0 0 0 25185 18629 0 106 
5088,5 0 0 0 24862 18637 0 107 
5089,1 0 0 0 24760 18630 0 107 
5089,65 0 0 0 24952 18641 0 106 
5089,29 0 0 0 25259 18653 0 108 
5089,6 0 0 0 25782 18647 0 108 
5090,12 0 0 0 26013 18633 0 108 
5091,41 0 0 0 25720 18669 0 106 
5092,77 0 0 0 25280 18662 0 108 
5093,46 0 0 0 24761 18652 0 108 
5094,12 0 0 0 24392 18660 0 107 
5094,29 0 0 0 24310 18647 0 107 
5095,13 0 0 0 24685 18665 0 108 
5096,18 0 0 0 24912 18677 0 108 
5097,69 0 0 0 24786 18664 0 107 
5098,41 0 0 0 24818 18672 0 108 
5098,71 0 0 0 24947 18696 0 107 
5098,54 0 0 0 24742 18673 0 108 
5098,14 0 0 0 24695 18700 0 107 
5098,32 0 0 0 24893 18674 0 107 
5098,62 0 0 0 25285 18722 0 106 
5099,62 0 0 0 25599 18672 0 106 
5099,59 0 0 0 25762 18695 0 108 
5099,94 0 0 0 25433 18698 0 107 
5099,79 0 0 0 24916 18689 0 107 
5099,88 0 0 0 24605 18694 0 109 
5100,56 0 0 0 24455 18691 0 108 
5101,03 0 0 0 24512 18665 0 105 
5102,19 0 0 0 24642 18668 0 108 
5102,85 0 0 0 25058 18690 0 107 
5103,21 0 0 0 25399 18681 0 107 
5102,98 0 0 0 25610 18680 0 106 
5103,19 0 0 0 25330 18673 0 107 
5103,53 0 0 0 24594 18700 0 106 
5104,11 0 0 0 24272 18721 0 107 
5105,21 0 0 0 24516 18707 0 107 
5105,68 0 0 0 24866 18716 0 106 
5106,16 0 0 0 25374 18757 0 105 
5105,96 0 0 0 26168 18732 0 108 
5106,3 0 0 0 27051 18763 0 107 
5106,74 0 0 0 28075 18782 0 108 
5107,36 0 0 0 29834 18790 0 106 
5108,72 0 0 0 32630 18806 0 107 
5109,52 0 0 0 36070 18817 0 107 
5110,37 0 0 0 39578 18833 0 107 
5110,8 0 0 0 42366 18828 0 106 
5110,96 0 0 0 43786 18832 0 106 
5111,36 0 0 0 43196 18863 0 108 
5112,28 0 0 0 41549 18848 0 106 
5113,41 0 0 0 39236 18847 0 107 
5114,15 0 0 0 36353 18834 0 108 
5114,76 0 0 0 33212 18861 0 106 
5114,5 0 0 0 30195 18872 0 106 
5114,97 0 0 0 27386 18870 0 107 
5115,33 0 0 0 24962 18842 0 110 
5116,08 0 0 0 22898 18852 0 105 
5117,09 0 0 0 21404 18863 0 106 
5117,59 0 0 0 20542 18846 0 108 
5118,18 0 0 0 20703 18840 0 106 
5118,16 0 0 0 21124 18840 0 107 
5118,62 0 0 0 21816 18834 0 107 
5118,89 0 0 0 22570 18847 0 108 
5119,9 0 0 0 22900 18848 0 107 
5120,84 0 0 0 23027 18832 0 108 
5121,86 0 0 0 22686 18819 0 106 
5122,38 0 0 0 22168 18802 0 107 
5122,27 0 0 0 21970 18803 0 107 
5122,55 0 0 0 22118 18766 0 108 
5122,72 0 0 0 22445 18770 0 107 
5123,58 0 0 0 22965 18742 0 106 
5124,48 0 0 0 23064 18728 0 107 
5125,36 0 0 0 23030 18721 0 107 
5125,83 0 0 0 22884 18741 0 107 
5125,62 0 0 0 22754 18751 0 106 
5125,62 0 0 0 22649 18749 0 107 
5125,73 0 0 0 22840 18761 0 106 
5126,58 0 0 0 23030 18731 0 110 
5126,86 0 0 0 23205 18772 0 109 
5127,29 0 0 0 23115 18789 0 107 
5127,31 0 0 0 23126 18781 0 108 
5127,11 0 0 0 23115 18807 0 107 
5127,39 0 0 0 23028 18786 0 106 
5128,1 0 0 0 22984 18818 0 107 
5129,02 0 0 0 23317 18822 0 106 
5129,48 0 0 0 23376 18828 0 106 
5130,1 0 0 0 23496 18826 0 106 
5130,01 0 0 0 23685 18844 0 107 
5129,76 0 0 0 23601 18851 0 108 
5129,83 0 0 0 23389 18834 0 107 
5129,73 0 0 0 23316 18854 0 107 
5130,38 0 0 0 23415 18840 0 108 
5130,31 0 0 0 23320 18864 0 105 
5129,93 0 0 0 22956 18851 0 105 
5129,3 0 0 0 23312 18854 0 108 
5128,41 0 0 0 23696 18848 0 107 
5127,67 0 0 0 23517 18824 0 106 
5126,99 0 0 0 23018 18833 0 107 
5126,86 0 0 0 22962 18848 0 107 
5126,02 0 0 0 23101 18820 0 106 
5125,65 0 0 0 23258 18859 0 106 
5124,7 0 0 0 23753 18827 0 108 
5123,6 0 0 0 24032 18822 0 107 
5122,4 0 0 0 24286 18826 0 108 
5121,09 0 0 0 24445 18853 0 107 
5120,57 0 0 0 24249 18832 0 106 
5120,19 0 0 0 23810 18827 0 106 
5120,41 0 0 0 23862 18846 0 106 
5119,92 0 0 0 24158 18858 0 106 
5119,55 0 0 0 24305 18880 0 106 
5119,42 0 0 0 24377 18872 0 106 
5119,4 0 0 0 24333 18950 0 107 
5119,43 0 0 0 24305 18983 0 106 
5119,67 0 0 0 24203 18999 0 108 
5120,58 0 0 0 24079 19031 0 106 
5120,83 0 0 0 24094 19077 0 107 
5121,2 0 0 0 24444 19124 0 107 
5120,73 0 0 0 24713 19185 0 108 
